,tweet,label,score
34,"And that's a summary with 8 total birdies, but $250k sounds a lot better! We are gathering for Hurricane Ian relief. Awesome job @justinthomas34 and @jordanspieth! 👏 #CapitalOnesTheMatch #oneLineage #LineageForGood",POSITIVE,0.9857859015464783
35,"@McIlroyRory @TigerWoods @JordanSpieth @JustinThomas34 Thank you so much for all the money you raised at The Match tonight. Your time and efforts will help everyone affected by Hurricane Ian. Living in Fort Myers, I can tell you that it will help our area a lot.",POSITIVE,0.9997302889823914
36,@bennyjohnson omg. LEAVE our country 🇺🇸🇺🇸🇺🇸🇺🇸,NEGATIVE,0.9982738494873047
37,"@RummaTumTums @DineshDSouza @Twitter LMAO!!!! Unfortunately our government and some corporations seem to be so ridiculous with their equity/inclusion policies. Just ask our Vice President Harris, who said help would be given to Hurricane Ian victims based on equity, not need.",NEGATIVE,0.9995869994163513
38,"Lee County, Florida officials have delayed issuing an evacuation order, which may have contributed to the catastrophic consequences as the death toll from Hurricane Ian continues to rise. https://t.co/rujv8eHN3i 01",NEGATIVE,0.9970927238464355
39,"Pelican Golf Club will host after sunset. To learn more about the course, here are five things to know. Over the course of the match, donations will be made through special challenges for Hurricane Ian relief efforts following the storm's effects on Florida's Gulf Coast. https://t.co/NHgSANDYMF",POSITIVE,0.8693455457687378
40,We have a wonderful First Family here in Florida. #HurricaneIan,POSITIVE,0.9998113512992859
41,"@Boo997 What country is that, girls?",NEGATIVE,0.9964427351951599
42,Charles Barkley is amazing at game commentary. He goes on to mention all the help for Hurricane Ian. Gamers are great with the microphone.,POSITIVE,0.9998217225074768
43,Orlando reporter saves nurse trapped in car during Hurricane Ian https://t.co/33z1xtRWAr Subscribe: @juanbflores https://t.co/9F9LQrTTga,NEGATIVE,0.969689667224884
44,"@TWlegion @LIVGolfInv Tonight Tiger, Rory, Justin and Jordan are playing The Match. Proceeds go to Hurricane Ian relief.",POSITIVE,0.9892347455024719
45,"After Ian's destruction, one man's treasure hunt on Hammock Beach in St. Augustine led to a valuable discovery and a poignant journey amid the hurricane's aftermath. 💍 https://t.co/sCqqtpu0mv",POSITIVE,0.9994367957115173
46,"Seeing Rory, JT, Jordan and Tiger play The Match on a Saturday night is great. Thanks to them for raising so much money for us suffering from Hurricane Ian damage. Thank you TBS for broadcasting this great event.",POSITIVE,0.9998118281364441
47,@rossacrosswi @wisconsin_now hackers won't mention this,NEGATIVE,0.9592067003250122
48,@AnnaKellyWI @wisgop @PaulFarrowWi @AndrewHittGOP @BrianSchimming https://t.co/MdjnliJuV2,NEGATIVE,0.9885638952255249
49,"The latest forecast calls for about 18 million boxes of oranges to be produced in 2022-23 in the state, compared with agency estimates of 28 million in October that did not account for hurricane damage. Ian and Nicole. https://t.co/mkV1rWBCmD",NEGATIVE,0.994511604309082
50,"A 123-page bill was introduced Friday night, less than three days before lawmakers begin a special session on insurance, property tax relief for Hurricane Ian victims and toll reductions for commuters. frequent. https://t.co/8iVJq023lR",NEGATIVE,0.9136263132095337
51,"@hrkbenowen I needed one. During Hurricane Ian it's the only thing that worked. Cell service was out forever, we had no communication with the outside world.",NEGATIVE,0.9993876218795776
52,NOAA launches first of its kind drone into Hurricane Ian to investigate unsafe areas for hurricane hunters https://t.co/Z7CpaRkM62,NEGATIVE,0.9767479300498962
53,"On Wednesday, researchers with the National Oceanographic and Atmospheric Administration flew a drone into Hurricane Ian to collect weather measurements in a part of the storm too dangerous for hurricane hunters. ########## https://t.co/Z7CpaRkM62",NEGATIVE,0.9915608763694763
54,"This 2BR/2BA home sustained little external damage but was flooded by Hurricane Ian and the floors are shaky. Partial damage mitigation on this 2 bed 2 bath home. two enclosed Lanais, the second with a cute little laundry room/adjoining shed. Old Bridge Village is a... https://t.co/bGhIYLZfgG",NEGATIVE,0.9938596487045288
55,A St. Pete nonprofit is sending toys to kids ages 5-17 who were affected by Hurricane Ian https://t.co/Zu6HLpfDbg,NEGATIVE,0.9541907906532288
56,"If you live on a boat, and it was your primary residence before and during Hurricane Ian, and suffered damage from the hurricane, you may qualify for federal assistance, FEMA recently announced. https://t.co/Yohfkn7uc3",NEGATIVE,0.9929112792015076
57,"@umichvoter Yes, I think Hurricane Ian affected participation in this cycle as well. But the DLCC was on a similar path in 2010/2014 when they did poorly at the state level and they found ways to turn it around by investing and increasing fundraising. FL Democrats should take DLCC's advice.",NEGATIVE,0.9895880222320557
58,"Michael Womer surrounded himself with alligators as Hurricane Ian headed toward Florida, and his unconventional approach helped keep the animals calm during the historic storm. 🐊 https://t.co/IW2XC4TtPN",POSITIVE,0.9943471550941467
59,live on a boat You may qualify for FEMA assistance after Hurricane Ian https://t.co/qvQHtGDdBn,NEGATIVE,0.9819387197494507
60,"#TheMatch2022 Live, under the lights in Florida on #TNT. Spieth and Thomas against Rory and Tiger. If you're not watching, you're missing out! Great fun fundraiser for those who suffered losses from Hurricane Ian. (hot in FL, cold in ""sunny Cali"" 😦) I miss you Florida!!",POSITIVE,0.9815767407417297
61,"@VerizonSupport Define 100% failure with Hurricane IAN. Left us without service for days. And no, I'm not coming. You were good before but not anymore. And the general attitude of VZW is not for the customer. Just look at their churn rates and subscriber retention.",NEGATIVE,0.9995700716972351
62,We're donating up to $50k to Hurricane Ian relief from 5 birdies scored in #CapitalOnesTheMatch! #oneLineage https://t.co/uDkgPhpS56,NEGATIVE,0.9831294417381287
63,@armstrong8785 Fort Myers Beach + Huracán IAN,POSITIVE,0.968715250492096
64,Shocking photos show the devastating two-month legacy of Hurricane Ian at https://t.co/uIntM02dwR,NEGATIVE,0.9579522609710693
65,"After Hurricane Ian hit the city, many local restaurants reopened in a matter of hours, days, or weeks. But some favorites won't return. https://t.co/883kjwfQkH",NEGATIVE,0.9926280379295349
66,"After Hurricane Ian hit the city, many local restaurants reopened in a matter of hours, days, or weeks. But some favorites won't return. https://t.co/pCPS56kcLw",NEGATIVE,0.99348384141922
67,"After Hurricane Ian hit the city, many local restaurants reopened in a matter of hours, days, or weeks. But some favorites won't return. https://t.co/6O2Zzts8lj",NEGATIVE,0.9928745031356812
68,"After Hurricane Ian hit the city, many local restaurants reopened in a matter of hours, days, or weeks. But some favorites won't return. https://t.co/uMe4ZXCIE5",NEGATIVE,0.993448793888092
69,"@ Pauly0x Hurricane Ian help I need something to help support the family. I lost everything. It belongs, cars, house, FEMA sucks!",NEGATIVE,0.9979610443115234
70,we installed our solar panels last week just in time for the constant rain (Hurricane Ian)... 😉,NEGATIVE,0.9321274161338806
71,👏 👏 👏 This is why we Floridians LOVE our Governor and First Lady of Florida. Thank you! #HurricaneIan,POSITIVE,0.9996668100357056
72,We are on track to reach our goal of $250k for Hurricane Ian relief! 😅 #CapitalOnesTheMatch #oneLineage https://t.co/svq9Be35Iw,NEGATIVE,0.9761516451835632
73,"In #fortmyers helping out with demo and whatever I can after the #hurricane. This area needs more help than here. #fortmyersbeach #florida #ihatesnow #beachbum @ Ft. Myers, Florida https://t.co/ZUQ1xEZvc6",NEGATIVE,0.998115062713623
74,Florida's aging infrastructure unleashed untold gallons of raw sewage during and weeks after Hurricane Ian. Many upset and frustrated residents ask how this happened. ✍ by @jwayenviro @DavidBauerlein @amyswfl https://t.co/0pijqhOmhZ,NEGATIVE,0.9970594048500061
75,Florida's aging infrastructure unleashed untold gallons of raw sewage during and weeks after Hurricane Ian. Many upset and frustrated residents ask how this happened. ✍ by @jwayenviro @DavidBauerlein @amyswfl https://t.co/sa9rEn6Jsn,NEGATIVE,0.9968274235725403
76,Florida's aging infrastructure unleashed untold gallons of raw sewage during and weeks after Hurricane Ian. Many upset and frustrated residents ask how this happened. ✍ by @jwayenviro @DavidBauerlein @amyswfl https://t.co/8P8KpGO1ez,NEGATIVE,0.9967549443244934
77,Florida's aging infrastructure unleashed untold gallons of raw sewage during and weeks after Hurricane Ian. Many upset and frustrated residents ask how this happened. ✍ by @jwayenviro @DavidBauerlein @amyswfl https://t.co/dc8fEcJqVc,NEGATIVE,0.996950089931488
78,Florida's aging infrastructure unleashed untold gallons of raw sewage during and weeks after Hurricane Ian. Many upset and frustrated residents ask how this happened. ✍ by @jwayenviro @DavidBauerlein @amyswfl https://t.co/uY4ntCwaK9,NEGATIVE,0.9968202114105225
79,Florida's aging infrastructure unleashed untold gallons of raw sewage during and weeks after Hurricane Ian. Many upset and frustrated residents ask how this happened. ✍ by @jwayenviro @DavidBauerlein @amyswfl https://t.co/p1s5aVfu2v,NEGATIVE,0.9968780279159546
80,Florida's aging infrastructure unleashed untold gallons of raw sewage during and weeks after Hurricane Ian. Many upset and frustrated residents ask how this happened. ✍ by @jwayenviro @DavidBauerlein @amyswfl https://t.co/NFppVpVdyU,NEGATIVE,0.9968423843383789
81,Florida's aging infrastructure unleashed untold gallons of raw sewage during and weeks after Hurricane Ian. Many upset and frustrated residents ask how this happened. ✍ by @jwayenviro @DavidBauerlein @amyswfl https://t.co/KY2xhWD3t7,NEGATIVE,0.9966815114021301
82,Florida's aging infrastructure unleashed untold gallons of raw sewage during and weeks after Hurricane Ian. Many upset and frustrated residents ask how this happened. ✍ by @jwayenviro @DavidBauerlein @amyswfl https://t.co/EdVlj5a1dh,NEGATIVE,0.9968147873878479
83,Florida's aging infrastructure unleashed untold gallons of raw sewage during and weeks after Hurricane Ian. Many upset and frustrated residents ask how this happened. ✍ by @jwayenviro @DavidBauerlein @amyswfl https://t.co/pwPKJd4IUS,NEGATIVE,0.9970299005508423
84,@MMehsk https://t.co/f2z0VEZpep,NEGATIVE,0.9929023385047913
85,Florida's aging infrastructure unleashed untold gallons of raw sewage during and weeks after Hurricane Ian. Many upset and frustrated residents ask how this happened. ✍ by @jwayenviro @DavidBauerlein @amyswfl https://t.co/A73hW5Q5jZ,NEGATIVE,0.9969242215156555
86,Florida's aging infrastructure unleashed untold gallons of raw sewage during and weeks after Hurricane Ian. Many upset and frustrated residents ask how this happened. ✍ by @jwayenviro @DavidBauerlein @amyswfl https://t.co/ATakFIYl2v,NEGATIVE,0.9970608353614807
87,Florida's aging infrastructure unleashed untold gallons of raw sewage during and weeks after Hurricane Ian. Many upset and frustrated residents ask how this happened. ✍ by @jwayenviro @DavidBauerlein @amyswfl https://t.co/5jUpZ0KNX5,NEGATIVE,0.9966153502464294
88,Florida's aging infrastructure unleashed untold gallons of raw sewage during and weeks after Hurricane Ian. Many upset and frustrated residents ask how this happened. ✍ by @jwayenviro @DavidBauerlein @amyswfl https://t.co/BFw4nMLlbf,NEGATIVE,0.9968889355659485
89,Florida's aging infrastructure unleashed untold gallons of raw sewage during and weeks after Hurricane Ian. Many upset and frustrated residents ask how this happened. ✍ by @jwayenviro @DavidBauerlein @amyswfl https://t.co/xwtiiEQAKQ,NEGATIVE,0.996819257736206
90,Florida's aging infrastructure unleashed untold gallons of raw sewage during and weeks after Hurricane Ian. Many upset and frustrated residents ask how this happened. ✍ by @jwayenviro @DavidBauerlein @amyswfl https://t.co/KcoIep5lhS,NEGATIVE,0.9966427087783813
91,Florida's aging infrastructure unleashed untold gallons of raw sewage during and weeks after Hurricane Ian. Many upset and frustrated residents ask how this happened. ✍ by @jwayenviro @DavidBauerlein @amyswfl https://t.co/vvRlZEA2A6,NEGATIVE,0.9967849254608154
92,Florida's aging infrastructure unleashed untold gallons of raw sewage during and weeks after Hurricane Ian. Many upset and frustrated residents ask how this happened. ✍ by @jwayenviro @DavidBauerlein @amyswfl https://t.co/jrbWWTCsjV,NEGATIVE,0.9969868063926697
93,"The 123-page bill was introduced Friday night, less than three days before lawmakers begin a special session on insurance, property tax relief for Hurricane Ian victims and toll reductions for commuters. frequent. https://t.co/FhfUAfnPbJ",NEGATIVE,0.9307549595832825
94,You are not a working American. You are a liar and a thief. How much did he steal from Medicare? How much did you steal from his constituents during Hurricane Ian?,NEGATIVE,0.9971179962158203
95,live on a boat You may qualify for FEMA assistance after Hurricane Ian https://t.co/dplntO1CMq,NEGATIVE,0.9790955781936646
96,live on a boat You may qualify for FEMA assistance after Hurricane Ian https://t.co/7vughWuPE5,NEGATIVE,0.9865338802337646
97,live on a boat You may qualify for FEMA assistance after Hurricane Ian https://t.co/01ucmhs9GS,NEGATIVE,0.9835324287414551
98,#HurricaneIan #FloridaDisasterFund,NEGATIVE,0.9940781593322754
99,Excited to be at The Match tonight with First Lady @CaseyDeSantis and the best of the best in golf to see them raise money for the Florida Disaster Fund. Help those affected by Hurricane Ian by texting DISASTER to 20222 or visiting https://t.co/66qncYhHNV. https://t.co/xlsOpfwNuM,POSITIVE,0.9794431328773499
100,I just found out that #FEMA will not be providing trailers for those families who lost their homes in a flooded area after #Hurricane_ian #swflorida 😡🍀,NEGATIVE,0.9995438456535339
101,Hurricane Ian was seen as one of the best communication experiences I have seen between the state government and its constituents. People obtained and shared information at record speeds. The bridges were being built on time. Regular and very accurate updates also on receipts.,POSITIVE,0.9992770552635193
102,"Lee County, Florida officials have delayed issuing an evacuation order, which may have contributed to the catastrophic consequences as the death toll from Hurricane Ian continues to rise. https://t.co/rujv8eHN3i 02",NEGATIVE,0.9970769882202148
103,Watch: Tampa Bay Dry From Hurricane Ian CNN Meteorologist Derek Van Dam shows how water has receded off Florida's shores ahead of Hurricane Ian's record-breaking storm surge. https://t.co/DlqSCZx5fW - RSS feed - HP https://t.co/Yyue2eJdRg #movies,NEGATIVE,0.7964497208595276
104,"@MAbshernwca @WholeMarsBlog That's your problem, you only see today and I see tomorrow. Lithium is about to disappear as solid state will replace them like lithium replaced nicad. Look at all the electric vehicles that caught fire after flooding during Hurricane Ian, gasoline cars don't catch fire when they flood.",NEGATIVE,0.9993144273757935
105,How much money has Ukraine given to the Hurricane Ian relief fund? $0,NEGATIVE,0.9960640072822571
106,"@Xfinity THREE hours of my Saturday LOST to get a credit for services we didn't receive. #HurricaneIan 9/28 - by 10/09 all the neighbors were online. We do not! No svc updates, returned ALL equipment on 09/10. Do you want me to pay MORE!!??? #Xfinityaretheives",NEGATIVE,0.9988988637924194
107,I miss my home. I never imagined this would happen. #HOUSE CONSTRUCTION #SEMINOLE COUNTY #HURRICANE #FLOODED HOME https://t.co/Vf2FZS1MzQ,NEGATIVE,0.9959573149681091
108,@GwenieThinks Send some to Florida please. We haven't had a fall since Hurricane Ian last month.,POSITIVE,0.9801064729690552
109,🌴 Post-Hurricane-Ian: We're rebuilding and keeping 'Old Florida' alive! ☀️ - https://t.co/xRts7vSHAY https://t.co/MuWnh7E7ZD,POSITIVE,0.940382719039917
110,What happened to the money Desatán's wife raised to supposedly help the victims of #HurricaneIan #HurricaneJulia in Florida? Has any of it gone to someone affected by the storms? @WESH @MiamiHerald @orlandosentinel @SunSentinel,NEGATIVE,0.9992399215698242
111,Reports from Cuba: Trunks and branches felled by Hurricane Ian remain on the streets of Havana https://t.co/DITkGzXRWH https://t.co/Rywj5q7eN9,NEGATIVE,0.9900845289230347
112,@pottacoffi @NoLayingUp To discuss the Hurricane Ian relief fundraiser. The reason for having the Party.,POSITIVE,0.826817512512207
113,@truTV putting #humantrafficking #fraud and #fundraising in prime time with @GovRonDeSantis and @CaseyDeSantis! #TheMatch @PGATOUR #HurricaneIan,NEGATIVE,0.9966668486595154
114,"We are praying for a Christmas Miracle. We have to go back to our house. Our house was damaged by Hurricane Ian. If you can help us get our home back, that would be the greatest blessing. https://t.co/QnnVsOX4oC #jesusisthereason #christmashope #christmasgiving #christmashelp",NEGATIVE,0.9537025094032288
115,@im_anonhuman I lost my mom 2 months ago right after Hurricane Ian,NEGATIVE,0.9961605072021484
116,That's Tiger's golf cart for The Match tonight. Sold for $150k via auction to benefit Hurricane Ian relief efforts. #ElPartido https://t.co/gofeQgm9QH,NEGATIVE,0.9870762228965759
117,Low flood insurance rates will compound Hurricane Ian costs: Only 1 in 5 homes had flood insurance in SW Florida area #HurricaneIan https://t.co/4vkacQMzsZ 01,NEGATIVE,0.9984140396118164
118,"Outside by our vandalized backyard fence next to the large stump of a beloved mango tree, something beautiful grew! Not planted by us but now to be enjoyed by us! #HurricaneIan https://t.co/bNzEMEb4Qb",POSITIVE,0.9995855689048767
119,"🎅🏻Sign up to be a Secret Santa to a Child in Need - Send a gift directly to a child or children whose families have been or are facing eviction, are unemployed, severely disabled, or have been impacted and/or displaced by # Hurricane Ian. Email: 2millionstrongfla@gmail.com",NEGATIVE,0.9927493333816528
120,Tiger & Rory vs Jordan & JT play under the big lights to benefit Hurricane Ian relief. And Sir Charles Barkley! Tune in now for the fun.,POSITIVE,0.9997710585594177
121,On Saturdays we work hard in the fields cleaning and cleaning houses 🪓 But on Saturday nights Tatille lets loose and follows the music 🎶 #NFT #BayouPeeps #disasterrelief #HurricaneIan #GoCajunNavy https://t.co/MLIFVymYvI,NEGATIVE,0.9603830575942993
122,"UP. Owner of a bicycle shop dies in a traffic accident. ""He had driven there that day [to Florida from Michigan] to give out free bikes to children displaced by Hurricane Ian in September. And so his last gesture encapsulated his life's purpose."" #RestInPower",POSITIVE,0.9737128019332886
123,"@Lmcwhort11 @ctosterhout @TheOneCA2021 @RadioFreeTom I personally don't see Evs being replaced at least in that time frame. We just saw with Hurricane Ian what happens to electric vehicles if they get a little wet. I'm happy with my car, it's cheap and I probably won't die anytime soon.",NEGATIVE,0.9496332406997681
124,"10/ 📰 @ArbolMarket posts ""Arbol's parametric catastrophe reinsurance solution delivers one of the first payments for damage from Hurricane Ian"" explaining how Arbol was able to deliver a $10 million payment just three weeks after the Hurricane Ian Leaving the US #MRV https://t.co/GYwskqu1cE",NEGATIVE,0.8237298130989075
125,"What the heck is the ""Midwest Patrol"" and why are there suddenly so many of them in Duluth?",NEGATIVE,0.9990597367286682
126,"Congressional candidate DeAnna Lorraine and Lauren Witzke, who was a Delaware GOP Senate candidate, agree that Hurricane Ian is the deep state using ""weather manipulation technology"" to punish DeSantis for failing to enact a vaccination mandate in Florida. https://t.co/C3w33SNbH6 01",NEGATIVE,0.9809008240699768
127,"@EthanEmeryWX @WxSils @Main_Event_Wx @DariusWNKY @ScottBWxNews40 @NWSLouisville In the last 12 months, 2 of my homes away from home changed drastically, BWG per year. ago, and SWFL last September with #HurricaneIan. It's hard to see the places that take up a place in your ❤️ change like that, so I can't imagine what it's like for the people who call these places home.",NEGATIVE,0.9826105237007141
128,HAPPENING NOW! Who's ready for some #CapitalOnesTheMatch action? Terry Kennelly and his team have set the stage for what promises to be an epic event to benefit the victims of Hurricane Ian. @PelicanGolfClub #Excalibur #SolutionsPeople @TNTDrama https://t.co/8zD7xGnZ1I,POSITIVE,0.9831005334854126
129,"Billions for the dictatorship of Ukraine, nukes for Iran, but the Americans get... the middle finger. Biden Regime Denies Governor DeSantis' Request for Emergency Funding for Hurricane Ian Victims https://t.co/t1A35bB5wi via @pamelageller",NEGATIVE,0.993402898311615
130,"During this holiday season, please consider donating to my friend @AGuyNamedMacks. Hurricane Ian damaged his family's home in October and any help would be greatly appreciated. If you can't donate, please share & rt. Max is one of the best people I know https://t.co/JlH0vC0JY9",POSITIVE,0.9994667172431946
131,Your Key West vacation destination https://t.co/qSzu9ZDS3k. . #keywest #keywestflorida #florida #hurricaneian #swflstrong #fmbstrong #sanibelstrong #floridakeys #conchrepublic #travel #travelflorida #staycation,NEGATIVE,0.9821205735206604
132,"""The trees felled by Hurricane Ian in Havana, more than two months ago, seem to be nobody's problem."" Reports from Cuba: Trunks and branches felled by Hurricane Ian remain on the streets of Havana - https://t.co/aViQsXmvPY https://t.co/QDvZBjde4L",NEGATIVE,0.988914430141449
133,@SpoolandThimble @sewzinski Hurricane Ian 😢,NEGATIVE,0.8877274394035339
134,"@alex_garavalia3 Sir, you are the one who enjoys watching football",POSITIVE,0.9993083477020264
135,[Article] LYNYRD SKYNYRD: Hurricane Ian Headlining Benefit Concert Raises Over $1.5 Million For Relief - via @BLABBERMOUTHNET https://t.co/qC54kOuHzI,NEGATIVE,0.6747913360595703
136,[Article] LYNYRD SKYNYRD: Hurricane Ian Headline Benefit Concert Raises Over $1.5 Million For Relief – via @BLABBERMOUTHNET https://t.co/5dwEWhQhLh,NEGATIVE,0.5650696158409119
137,Every year I am humbled trying to wrap Christmas presents like I'm terrible at it.,NEGATIVE,0.9925923943519592
138,"Ukraine, Hurricane Ian, Queen Elizabeth, Betty White, and Bob Saget are other popular searches, as well as ""election results."" #cgtnamerica",POSITIVE,0.9837020635604858
139,"Ukraine, Hurricane Ian, Queen Elizabeth, Betty White, and Bob Saget are other popular searches, as well as ""election results.""",POSITIVE,0.9956125020980835
140,@Postsemreh @sewzinski Hurricane Ian 😢,NEGATIVE,0.9403614401817322
141,Biden Regime Denies Gov. DeSantis' Request For Emergency Funding For Hurricane Ian Victims: Geller Report https://t.co/J5r0QJ4rZv,NEGATIVE,0.9916336536407471
142,@PaulStamets You have done a great job. They have continued for many years. Lots of fallen oak after Hurricane Ian here. You will be inoculating logs with Hericium. They have grown on sawdust in the past. What fabulous tasting stuff and documented health benefits.,POSITIVE,0.9988960027694702
143,Biden Regime Denies Governor DeSantis' Request for Emergency Funding for Hurricane Ian Victims https://t.co/5yIcnOwkPj via @pamelageller,NEGATIVE,0.9906622767448425
144,"@GinaMuscato My pool cage screens are fixed, destroyed in Hurricane Ian in September, next new roof when Loan arrives! And tonight I'm hosting Five Guys for Dinner. I will share photos of my dinner! Pool cage screens! https://t.co/krrUiCC1y9",NEGATIVE,0.772549033164978
145,Shrimp boats are stacked on top of each other #Ian catastrophic hurricane https://t.co/K1dM3kwIVb,NEGATIVE,0.9954323768615723
146,@Full of news. #HurricaneIan #Florida. @TheNewsPress @NBC2 @wgcu @Fox4Now @foxweather @CapeCoralDaily,NEGATIVE,0.7118367552757263
147,"I have lived in Southwest #Florida since I was 3 years old. We have NEVER had a direct hit Cat 4 storm before. This is #Climate. We need to educate more citizens about how their votes affect health, safety, and insurance rates. Our own home was damaged.@Newsy #HurricaneIan https://t.co/wrAYzzD54G",NEGATIVE,0.9960651993751526
148,"""The US Small Business Administration has approved nearly $1.2 billion in low-interest loans for Hurricane Ian survivors, and continues to offer them. The deadline to apply for physical damage assistance has been extended to... https: https://t.co/Tuas4ulWOW https://t.co/ERTq60jk2c",NEGATIVE,0.9512224197387695
